"Ob","SEVERITY"
1654,"MILD"
1655,"MILD"
1656,"MILD"
1657,"MILD"
1658,"MILD"
1659,"MILD"
1660,"MILD"
1661,"SEVERE"
1662,"MILD"
1663,"MILD"
1664,"MILD"
1665,"MILD"
1666,"MILD"
1667,"MILD"
1668,"MILD"
1669,"MILD"
1670,"MILD"
1671,"MILD"
1672,"MILD"
1673,"MILD"
1674,"MILD"
1675,"MILD"
1676,"MILD"
1677,"MILD"
1678,"MILD"
1679,"MILD"
1680,"MILD"
1681,"MILD"
1682,"MILD"
1683,"MILD"
1684,"MILD"
1685,"MILD"
1686,"MILD"
1687,"MILD"
1688,"MILD"
1689,"MILD"
1690,"MILD"
1691,"MILD"
1692,"MILD"
1693,"MILD"
1694,"MILD"
1695,"MILD"
1696,"MILD"
1697,"MILD"
1698,"MILD"
1699,"MILD"
1700,"MILD"
1701,"MILD"
1702,"MILD"
1703,"MILD"
1704,"MILD"
1705,"MILD"
1706,"MILD"
1707,"MILD"
1708,"MILD"
1709,"MILD"
1710,"MILD"
1711,"MILD"
1712,"MILD"
1713,"MILD"
1714,"MILD"
1715,"MILD"
1716,"MILD"
1717,"MILD"
1718,"MILD"
1719,"MILD"
1720,"MILD"
1721,"MILD"
1722,"MILD"
1723,"MILD"
1724,"MILD"
1725,"MILD"
1726,"MILD"
1727,"MILD"
1728,"MILD"
1729,"MILD"
1730,"MILD"
1731,"MILD"
1732,"MILD"
1733,"MILD"
1734,"MILD"
1735,"MILD"
1736,"MILD"
1737,"MILD"
1738,"MILD"
1739,"MILD"
1740,"MILD"
1741,"MILD"
1742,"MILD"
1743,"MILD"
1744,"MILD"
1745,"MILD"
1746,"MILD"
1747,"MILD"
1748,"MILD"
1749,"MILD"
1750,"MILD"
1751,"SEVERE"
1752,"MILD"
1753,"MILD"
1754,"MILD"
1755,"MILD"
1756,"MILD"
1757,"MILD"
1758,"MILD"
1759,"MILD"
1760,"MILD"
1761,"MILD"
1762,"MILD"
1763,"MILD"
1764,"MILD"
1765,"MILD"
1766,"MILD"
1767,"MILD"
1768,"MILD"
1769,"MILD"
1770,"MILD"
1771,"MILD"
1772,"MILD"
1773,"MILD"
1774,"MILD"
1775,"MILD"
1776,"MILD"
1777,"MILD"
1778,"MILD"
1779,"MILD"
1780,"MILD"
1781,"MILD"
1782,"MILD"
1783,"MILD"
1784,"MILD"
1785,"MILD"
1786,"MILD"
1787,"MILD"
1788,"MILD"
1789,"MILD"
1790,"SEVERE"
1791,"MILD"
1792,"MILD"
1793,"MILD"
1794,"MILD"
1795,"MILD"
1796,"MILD"
1797,"MILD"
1798,"MILD"
1799,"MILD"
1800,"MILD"
1801,"MILD"
1802,"MILD"
1803,"MILD"
1804,"MILD"
1805,"MILD"
1806,"MILD"
1807,"MILD"
1808,"MILD"
1809,"MILD"
1810,"MILD"
1811,"MILD"
1812,"MILD"
1813,"MILD"
1814,"MILD"
1815,"MILD"
1816,"SEVERE"
1817,"MILD"
1818,"MILD"
1819,"MILD"
1820,"MILD"
1821,"MILD"
1822,"MILD"
1823,"MILD"
1824,"MILD"
1825,"MILD"
1826,"MILD"
1827,"MILD"
1828,"MILD"
1829,"MILD"
1830,"MILD"
1831,"MILD"
1832,"SEVERE"
1833,"MILD"
1834,"MILD"
1835,"MILD"
1836,"MILD"
1837,"MILD"
1838,"MILD"
1839,"MILD"
1840,"MILD"
1841,"MILD"
1842,"MILD"
1843,"MILD"
1844,"MILD"
1845,"MILD"
1846,"MILD"
1847,"MILD"
1848,"MILD"
1849,"MILD"
1850,"MILD"
1851,"MILD"
1852,"MILD"
1853,"MILD"
1854,"MILD"
1855,"SEVERE"
1856,"MILD"
1857,"MILD"
1858,"MILD"
1859,"MILD"
1860,"MILD"
1861,"MILD"
1862,"MILD"
1863,"MILD"
1864,"MILD"
1865,"MILD"
1866,"MILD"
1867,"MILD"
1868,"SEVERE"
1869,"MILD"
1870,"MILD"
1871,"MILD"
1872,"MILD"
1873,"MILD"
1874,"MILD"
1875,"MILD"
1876,"MILD"
1877,"MILD"
1878,"MILD"
1879,"MILD"
1880,"MILD"
1881,"MILD"
1882,"MILD"
1883,"MILD"
1884,"MILD"
1885,"MILD"
1886,"MILD"
1887,"MILD"
1888,"MILD"
1889,"MILD"
1890,"MILD"
1891,"MILD"
1892,"MILD"
1893,"MILD"
1894,"MILD"
1895,"MILD"
1896,"MILD"
1897,"MILD"
1898,"MILD"
1899,"MILD"
1900,"MILD"
1901,"MILD"
1902,"MILD"
1903,"MILD"
1904,"MILD"
1905,"MILD"
1906,"MILD"
1907,"MILD"
1908,"MILD"
1909,"SEVERE"
1910,"MILD"
1911,"MILD"
1912,"MILD"
1913,"MILD"
1914,"MILD"
1915,"MILD"
1916,"MILD"
1917,"MILD"
1918,"MILD"
1919,"MILD"
1920,"SEVERE"
1921,"MILD"
1922,"MILD"
1923,"MILD"
1924,"MILD"
1925,"MILD"
1926,"MILD"
1927,"MILD"
1928,"MILD"
1929,"MILD"
1930,"MILD"
1931,"MILD"
1932,"MILD"
1933,"MILD"
1934,"MILD"
1935,"MILD"
1936,"MILD"
1937,"MILD"
1938,"MILD"
1939,"MILD"
1940,"MILD"
1941,"MILD"
1942,"MILD"
1943,"MILD"
1944,"MILD"
1945,"MILD"
1946,"MILD"
1947,"MILD"
1948,"MILD"
1949,"MILD"
1950,"MILD"
1951,"MILD"
1952,"MILD"
1953,"MILD"
1954,"MILD"
1955,"SEVERE"
1956,"MILD"
1957,"MILD"
1958,"MILD"
1959,"MILD"
1960,"SEVERE"
1961,"MILD"
1962,"MILD"
1963,"MILD"
1964,"MILD"
1965,"MILD"
1966,"MILD"
1967,"MILD"
1968,"MILD"
1969,"MILD"
1970,"MILD"
1971,"MILD"
1972,"MILD"
1973,"MILD"
1974,"MILD"
1975,"MILD"
1976,"MILD"
1977,"MILD"
1978,"MILD"
1979,"MILD"
1980,"MILD"
1981,"MILD"
1982,"MILD"
1983,"MILD"
1984,"MILD"
1985,"MILD"
1986,"MILD"
1987,"MILD"
1988,"MILD"
1989,"MILD"
1990,"MILD"
1991,"MILD"
1992,"MILD"
1993,"MILD"
1994,"MILD"
1995,"MILD"
1996,"MILD"
1997,"MILD"
1998,"MILD"
1999,"MILD"
2000,"MILD"
2001,"MILD"
2002,"MILD"
2003,"MILD"
2004,"MILD"
2005,"MILD"
2006,"MILD"
2007,"MILD"
2008,"MILD"
2009,"MILD"
2010,"MILD"
2011,"MILD"
2012,"MILD"
2013,"MILD"
2014,"MILD"
2015,"MILD"
2016,"MILD"
2017,"MILD"
2018,"MILD"
2019,"MILD"
2020,"MILD"
2021,"MILD"
2022,"MILD"
2023,"MILD"
2024,"MILD"
2025,"MILD"
2026,"MILD"
2027,"MILD"
2028,"MILD"
2029,"MILD"
2030,"MILD"
2031,"MILD"
2032,"MILD"
2033,"MILD"
2034,"MILD"
2035,"MILD"
2036,"MILD"
2037,"MILD"
2038,"MILD"
2039,"MILD"
2040,"MILD"
2041,"MILD"
2042,"MILD"
2043,"MILD"
2044,"SEVERE"
2045,"MILD"
2046,"MILD"
2047,"MILD"
2048,"MILD"
2049,"MILD"
2050,"MILD"
2051,"MILD"
2052,"MILD"
2053,"MILD"
2054,"MILD"
2055,"MILD"
2056,"MILD"
2057,"MILD"
2058,"MILD"
2059,"MILD"
2060,"MILD"
2061,"MILD"
2062,"MILD"
2063,"MILD"
2064,"MILD"
2065,"MILD"
2066,"MILD"
2067,"MILD"
2068,"MILD"
2069,"MILD"
2070,"MILD"
2071,"MILD"
2072,"MILD"
2073,"MILD"
2074,"MILD"
2075,"MILD"
2076,"MILD"
2077,"MILD"
2078,"MILD"
2079,"MILD"
2080,"MILD"
2081,"MILD"
2082,"MILD"
2083,"MILD"
2084,"MILD"
2085,"MILD"
2086,"MILD"
2087,"MILD"
2088,"MILD"
2089,"MILD"
2090,"MILD"
2091,"MILD"
2092,"MILD"
2093,"MILD"
2094,"MILD"
2095,"MILD"
2096,"MILD"
2097,"MILD"
2098,"MILD"
2099,"MILD"
2100,"MILD"
2101,"MILD"
2102,"MILD"
2103,"MILD"
2104,"MILD"
2105,"MILD"
2106,"MILD"
2107,"MILD"
2108,"MILD"
2109,"MILD"
2110,"MILD"
2111,"SEVERE"
2112,"MILD"
2113,"MILD"
2114,"MILD"
2115,"MILD"
2116,"MILD"
2117,"MILD"
2118,"MILD"
2119,"MILD"
2120,"MILD"
2121,"MILD"
2122,"MILD"
2123,"MILD"
2124,"MILD"
2125,"MILD"
2126,"SEVERE"
2127,"MILD"
2128,"MILD"
2129,"MILD"
2130,"MILD"
2131,"MILD"
2132,"MILD"
2133,"MILD"
2134,"MILD"
2135,"MILD"
2136,"MILD"
2137,"MILD"
2138,"MILD"
2139,"MILD"
2140,"MILD"
2141,"SEVERE"
2142,"MILD"
2143,"MILD"
2144,"MILD"
2145,"MILD"
2146,"MILD"
2147,"MILD"
2148,"MILD"
2149,"MILD"
2150,"SEVERE"
2151,"MILD"
2152,"MILD"
2153,"MILD"
2154,"MILD"
2155,"MILD"
2156,"MILD"
2157,"MILD"
2158,"MILD"
2159,"MILD"
2160,"MILD"
2161,"MILD"
2162,"MILD"
2163,"MILD"
2164,"MILD"
2165,"MILD"
2166,"MILD"
2167,"SEVERE"
2168,"MILD"
2169,"MILD"
2170,"MILD"
2171,"MILD"
2172,"MILD"
2173,"MILD"
2174,"MILD"
2175,"MILD"
2176,"MILD"
2177,"MILD"
2178,"MILD"
2179,"MILD"
2180,"MILD"
2181,"MILD"
2182,"MILD"
2183,"MILD"
2184,"MILD"
2185,"SEVERE"
2186,"MILD"
2187,"MILD"
2188,"MILD"
2189,"MILD"
2190,"MILD"
2191,"MILD"
2192,"MILD"
2193,"MILD"
2194,"MILD"
2195,"MILD"
2196,"MILD"
2197,"MILD"
2198,"MILD"
2199,"MILD"
2200,"MILD"
2201,"MILD"
2202,"MILD"
2203,"MILD"
2204,"MILD"
2205,"MILD"
2206,"SEVERE"
2207,"MILD"
2208,"MILD"
2209,"MILD"
2210,"MILD"
2211,"MILD"
2212,"MILD"
2213,"MILD"
2214,"MILD"
2215,"MILD"
2216,"MILD"
2217,"MILD"
2218,"MILD"
2219,"MILD"
2220,"MILD"
2221,"MILD"
2222,"MILD"
2223,"MILD"
2224,"MILD"
2225,"MILD"
2226,"MILD"
2227,"MILD"
2228,"MILD"
2229,"MILD"
2230,"MILD"
2231,"SEVERE"
2232,"MILD"
2233,"MILD"
2234,"MILD"
2235,"MILD"
2236,"MILD"
2237,"SEVERE"
2238,"MILD"
2239,"MILD"
2240,"MILD"
2241,"MILD"
2242,"MILD"
2243,"MILD"
2244,"MILD"
2245,"MILD"
2246,"MILD"
2247,"MILD"
2248,"MILD"
2249,"MILD"
2250,"MILD"
2251,"MILD"
2252,"MILD"
2253,"MILD"
2254,"MILD"
2255,"MILD"
2256,"MILD"
2257,"MILD"
2258,"MILD"
2259,"MILD"
2260,"MILD"
2261,"MILD"
2262,"MILD"
2263,"MILD"
2264,"MILD"
2265,"MILD"
2266,"MILD"
2267,"MILD"
2268,"MILD"
2269,"MILD"
2270,"MILD"
2271,"MILD"
2272,"MILD"
2273,"MILD"
2274,"MILD"
2275,"MILD"
2276,"MILD"
2277,"MILD"
2278,"MILD"
2279,"MILD"
2280,"MILD"
2281,"MILD"
2282,"MILD"
2283,"MILD"
2284,"MILD"
2285,"MILD"
2286,"MILD"
2287,"MILD"
2288,"MILD"
2289,"MILD"
2290,"MILD"
2291,"MILD"
2292,"MILD"
2293,"MILD"
2294,"MILD"
2295,"MILD"
2296,"MILD"
2297,"MILD"
2298,"MILD"
2299,"MILD"
2300,"MILD"
2301,"MILD"
2302,"MILD"
2303,"MILD"
2304,"SEVERE"
2305,"MILD"
2306,"MILD"
2307,"MILD"
2308,"MILD"
2309,"MILD"
2310,"MILD"
2311,"MILD"
2312,"MILD"
2313,"MILD"
2314,"MILD"
2315,"SEVERE"
2316,"MILD"
2317,"MILD"
2318,"MILD"
2319,"MILD"
2320,"MILD"
2321,"MILD"
2322,"MILD"
2323,"MILD"
2324,"MILD"
2325,"MILD"
2326,"MILD"
2327,"MILD"
2328,"MILD"
2329,"MILD"
2330,"MILD"
2331,"MILD"
2332,"MILD"
2333,"MILD"
2334,"MILD"
2335,"MILD"
2336,"MILD"
2337,"MILD"
2338,"MILD"
2339,"MILD"
2340,"MILD"
2341,"MILD"
2342,"MILD"
2343,"MILD"
2344,"MILD"
2345,"MILD"
2346,"MILD"
2347,"MILD"
2348,"MILD"
2349,"MILD"
2350,"MILD"
2351,"MILD"
2352,"MILD"
2353,"MILD"
2354,"SEVERE"
2355,"MILD"
2356,"MILD"
2357,"MILD"
2358,"MILD"
2359,"MILD"
2360,"MILD"
2361,"MILD"
2362,"MILD"
2363,"MILD"
2364,"MILD"
2365,"MILD"
2366,"MILD"
2367,"SEVERE"
2368,"MILD"
2369,"MILD"
2370,"MILD"
2371,"MILD"
2372,"MILD"
2373,"MILD"
2374,"MILD"
2375,"MILD"
2376,"MILD"
2377,"MILD"
2378,"MILD"
2379,"MILD"
2380,"MILD"
2381,"MILD"
2382,"MILD"
2383,"MILD"
2384,"MILD"
2385,"MILD"
2386,"MILD"
2387,"MILD"
2388,"MILD"
2389,"MILD"
2390,"MILD"
2391,"MILD"
2392,"MILD"
2393,"MILD"
2394,"MILD"
2395,"MILD"
2396,"MILD"
2397,"MILD"
2398,"SEVERE"
2399,"MILD"
2400,"MILD"
2401,"MILD"
2402,"MILD"
2403,"MILD"
2404,"MILD"
2405,"MILD"
2406,"MILD"
2407,"MILD"
2408,"MILD"
2409,"MILD"
2410,"MILD"
2411,"MILD"
2412,"MILD"
2413,"MILD"
2414,"MILD"
2415,"MILD"
2416,"MILD"
2417,"MILD"
2418,"MILD"
2419,"MILD"
2420,"MILD"
2421,"MILD"
2422,"MILD"
2423,"MILD"
2424,"MILD"
2425,"MILD"
2426,"SEVERE"
2427,"MILD"
2428,"MILD"
2429,"MILD"
2430,"MILD"
2431,"SEVERE"
2432,"MILD"
2433,"MILD"
2434,"MILD"
2435,"MILD"
2436,"MILD"
2437,"MILD"
2438,"MILD"
2439,"MILD"
2440,"MILD"
2441,"MILD"
2442,"MILD"
2443,"MILD"
2444,"MILD"
2445,"MILD"
2446,"MILD"
2447,"MILD"
2448,"MILD"
2449,"MILD"
2450,"MILD"
2451,"MILD"
2452,"MILD"
2453,"MILD"
2454,"MILD"
2455,"MILD"
2456,"MILD"
2457,"MILD"
2458,"MILD"
2459,"MILD"
2460,"MILD"
2461,"MILD"
2462,"MILD"
2463,"MILD"
2464,"MILD"
2465,"MILD"
2466,"MILD"
2467,"MILD"
2468,"MILD"
2469,"MILD"
2470,"MILD"
2471,"MILD"
2472,"MILD"
2473,"MILD"
2474,"MILD"
2475,"MILD"
2476,"MILD"
2477,"MILD"
2478,"MILD"
2479,"MILD"
2480,"MILD"
2481,"MILD"
2482,"MILD"
2483,"MILD"
2484,"MILD"
2485,"MILD"
2486,"MILD"
2487,"MILD"
2488,"MILD"
2489,"MILD"
2490,"MILD"
2491,"MILD"
2492,"MILD"
2493,"MILD"
2494,"MILD"
2495,"MILD"
2496,"MILD"
2497,"MILD"
2498,"MILD"
2499,"MILD"
2500,"MILD"
2501,"MILD"
2502,"MILD"
2503,"MILD"
2504,"MILD"
2505,"MILD"
2506,"MILD"
2507,"MILD"
2508,"MILD"
2509,"MILD"
2510,"MILD"
2511,"MILD"
2512,"MILD"
2513,"MILD"
2514,"MILD"
2515,"MILD"
2516,"SEVERE"
2517,"MILD"
2518,"MILD"
2519,"MILD"
2520,"MILD"
2521,"MILD"
2522,"MILD"
2523,"MILD"
2524,"MILD"
2525,"MILD"
2526,"MILD"
2527,"MILD"
2528,"MILD"
2529,"MILD"
2530,"MILD"
2531,"MILD"
2532,"SEVERE"
2533,"MILD"
2534,"MILD"
2535,"MILD"
2536,"SEVERE"
2537,"SEVERE"
2538,"MILD"
2539,"MILD"
2540,"MILD"
2541,"MILD"
2542,"MILD"
2543,"MILD"
2544,"MILD"
2545,"MILD"
2546,"MILD"
2547,"MILD"
2548,"MILD"
2549,"MILD"
2550,"MILD"
2551,"MILD"
2552,"MILD"
2553,"MILD"
2554,"MILD"
2555,"MILD"
2556,"MILD"
2557,"MILD"
2558,"MILD"
2559,"SEVERE"
2560,"MILD"
2561,"MILD"
2562,"MILD"
2563,"MILD"
2564,"MILD"
2565,"SEVERE"
2566,"MILD"
2567,"MILD"
2568,"MILD"
2569,"MILD"
2570,"MILD"
2571,"MILD"
2572,"SEVERE"
2573,"MILD"
2574,"MILD"
2575,"MILD"
2576,"MILD"
2577,"MILD"
2578,"MILD"
2579,"MILD"
2580,"MILD"
2581,"MILD"
2582,"MILD"
2583,"MILD"
2584,"MILD"
2585,"MILD"
2586,"MILD"
2587,"MILD"
2588,"MILD"
2589,"MILD"
2590,"MILD"
2591,"MILD"
2592,"MILD"
2593,"MILD"
2594,"MILD"
2595,"MILD"
2596,"MILD"
2597,"MILD"
2598,"MILD"
2599,"MILD"
2600,"MILD"
2601,"MILD"
2602,"MILD"
2603,"MILD"
2604,"MILD"
2605,"MILD"
2606,"MILD"
2607,"MILD"
2608,"MILD"
2609,"MILD"
2610,"MILD"
2611,"MILD"
2612,"MILD"
2613,"MILD"
2614,"MILD"
2615,"MILD"
2616,"SEVERE"
2617,"SEVERE"
2618,"MILD"
2619,"MILD"
2620,"MILD"
2621,"MILD"
2622,"MILD"
2623,"MILD"
2624,"MILD"
2625,"MILD"
2626,"MILD"
2627,"MILD"
2628,"MILD"
2629,"MILD"
2630,"MILD"
2631,"MILD"
2632,"MILD"
2633,"MILD"
2634,"MILD"
2635,"MILD"
2636,"MILD"
2637,"MILD"
2638,"SEVERE"
2639,"MILD"
2640,"MILD"
2641,"MILD"
2642,"MILD"
2643,"MILD"
2644,"MILD"
2645,"MILD"
2646,"SEVERE"
2647,"MILD"
2648,"MILD"
2649,"MILD"
2650,"MILD"
2651,"SEVERE"
2652,"MILD"
2653,"MILD"
2654,"MILD"
2655,"MILD"
2656,"MILD"
2657,"MILD"
2658,"MILD"
2659,"MILD"
2660,"MILD"
2661,"MILD"
2662,"MILD"
2663,"MILD"
2664,"MILD"
2665,"MILD"
2666,"MILD"
2667,"MILD"
2668,"MILD"
2669,"MILD"
2670,"MILD"
2671,"MILD"
2672,"MILD"
2673,"SEVERE"
2674,"MILD"
2675,"MILD"
2676,"MILD"
2677,"MILD"
2678,"SEVERE"
2679,"MILD"
2680,"MILD"
2681,"MILD"
2682,"MILD"
2683,"MILD"
2684,"MILD"
2685,"MILD"
2686,"MILD"
2687,"MILD"
2688,"MILD"
2689,"MILD"
2690,"MILD"
2691,"MILD"
2692,"MILD"
2693,"MILD"
2694,"MILD"
2695,"MILD"
2696,"SEVERE"
2697,"MILD"
2698,"MILD"
2699,"MILD"
2700,"MILD"
2701,"MILD"
2702,"MILD"
2703,"MILD"
2704,"MILD"
2705,"MILD"
2706,"MILD"
2707,"SEVERE"
2708,"MILD"
2709,"MILD"
2710,"MILD"
2711,"MILD"
2712,"MILD"
2713,"MILD"
2714,"MILD"
2715,"MILD"
2716,"SEVERE"
2717,"MILD"
2718,"MILD"
2719,"MILD"
2720,"MILD"
2721,"MILD"
2722,"MILD"
2723,"MILD"
2724,"MILD"
2725,"MILD"
2726,"SEVERE"
2727,"MILD"
2728,"MILD"
2729,"MILD"
2730,"MILD"
2731,"MILD"
2732,"MILD"
2733,"MILD"
2734,"MILD"
2735,"MILD"
2736,"MILD"
2737,"MILD"
2738,"MILD"
2739,"MILD"
2740,"MILD"
2741,"MILD"
2742,"MILD"
2743,"MILD"
2744,"MILD"
2745,"MILD"
2746,"MILD"
2747,"MILD"
2748,"MILD"
2749,"MILD"
2750,"MILD"
2751,"MILD"
2752,"MILD"
2753,"MILD"
2754,"MILD"
2755,"MILD"
2756,"MILD"
2757,"MILD"
2758,"MILD"
2759,"MILD"
2760,"MILD"
2761,"MILD"
2762,"MILD"
2763,"MILD"
2764,"MILD"
2765,"MILD"
2766,"MILD"
2767,"MILD"
2768,"MILD"
2769,"SEVERE"
2770,"MILD"
2771,"MILD"
2772,"MILD"
2773,"MILD"
2774,"SEVERE"
2775,"MILD"
2776,"MILD"
2777,"MILD"
2778,"MILD"
2779,"SEVERE"
2780,"MILD"
2781,"MILD"
2782,"MILD"
2783,"MILD"
2784,"MILD"
2785,"MILD"
2786,"MILD"
2787,"MILD"
2788,"MILD"
2789,"MILD"
2790,"MILD"
2791,"MILD"
2792,"MILD"
2793,"MILD"
2794,"MILD"
2795,"MILD"
2796,"MILD"
2797,"MILD"
2798,"MILD"
2799,"MILD"
2800,"MILD"
2801,"MILD"
2802,"MILD"
2803,"MILD"
2804,"MILD"
2805,"MILD"
2806,"MILD"
2807,"MILD"
2808,"MILD"
2809,"MILD"
2810,"MILD"
2811,"MILD"
2812,"MILD"
2813,"MILD"
2814,"MILD"
2815,"MILD"
2816,"MILD"
2817,"MILD"
2818,"MILD"
2819,"SEVERE"
2820,"MILD"
2821,"MILD"
2822,"MILD"
2823,"MILD"
2824,"MILD"
2825,"MILD"
2826,"MILD"
2827,"MILD"
2828,"MILD"
2829,"MILD"
2830,"MILD"
2831,"MILD"
2832,"MILD"
2833,"MILD"
2834,"MILD"
2835,"MILD"
2836,"MILD"
2837,"SEVERE"
2838,"MILD"
2839,"MILD"
2840,"MILD"
2841,"MILD"
2842,"MILD"
2843,"MILD"
2844,"MILD"
2845,"MILD"
2846,"MILD"
2847,"MILD"
2848,"MILD"
2849,"MILD"
2850,"MILD"
2851,"MILD"
2852,"MILD"
2853,"MILD"
2854,"MILD"
2855,"MILD"
2856,"MILD"
2857,"MILD"
2858,"MILD"
2859,"MILD"
2860,"MILD"
2861,"MILD"
2862,"MILD"
2863,"MILD"
2864,"MILD"
2865,"MILD"
2866,"MILD"
2867,"MILD"
2868,"SEVERE"
2869,"MILD"
2870,"MILD"
2871,"MILD"
2872,"MILD"
2873,"MILD"
2874,"MILD"
2875,"MILD"
2876,"MILD"
2877,"MILD"
2878,"MILD"
2879,"MILD"
2880,"SEVERE"
2881,"MILD"
2882,"MILD"
2883,"MILD"
2884,"MILD"
2885,"MILD"
2886,"SEVERE"
2887,"MILD"
2888,"MILD"
2889,"MILD"
2890,"SEVERE"
2891,"MILD"
2892,"MILD"
2893,"MILD"
2894,"MILD"
2895,"MILD"
2896,"SEVERE"
2897,"MILD"
2898,"MILD"
2899,"MILD"
2900,"MILD"
2901,"MILD"
2902,"MILD"
2903,"MILD"
2904,"MILD"
2905,"MILD"
2906,"MILD"
2907,"MILD"
2908,"MILD"
2909,"MILD"
2910,"MILD"
2911,"MILD"
2912,"MILD"
2913,"SEVERE"
2914,"MILD"
2915,"MILD"
2916,"MILD"
2917,"MILD"
2918,"MILD"
2919,"MILD"
2920,"MILD"
2921,"MILD"
2922,"SEVERE"
2923,"MILD"
2924,"MILD"
2925,"MILD"
2926,"MILD"
2927,"MILD"
2928,"MILD"
2929,"MILD"
2930,"MILD"
2931,"MILD"
2932,"MILD"
2933,"MILD"
2934,"MILD"
2935,"MILD"
2936,"MILD"
2937,"MILD"
2938,"MILD"
2939,"MILD"
2940,"MILD"
2941,"MILD"
2942,"MILD"
2943,"MILD"
2944,"MILD"
2945,"MILD"
2946,"MILD"
2947,"MILD"
2948,"MILD"
2949,"MILD"
2950,"MILD"
2951,"MILD"
2952,"MILD"
2953,"MILD"
2954,"MILD"
2955,"MILD"
2956,"MILD"
2957,"MILD"
2958,"MILD"
2959,"MILD"
2960,"MILD"
2961,"MILD"
2962,"MILD"
2963,"MILD"
2964,"MILD"
2965,"MILD"
2966,"MILD"
2967,"MILD"
2968,"MILD"
2969,"MILD"
2970,"MILD"
2971,"MILD"
2972,"MILD"
2973,"MILD"
2974,"MILD"
2975,"MILD"
2976,"MILD"
2977,"MILD"
2978,"MILD"
2979,"MILD"
2980,"MILD"
2981,"MILD"
2982,"MILD"
2983,"MILD"
2984,"MILD"
2985,"MILD"
2986,"MILD"
2987,"MILD"
2988,"MILD"
2989,"MILD"
2990,"MILD"
2991,"MILD"
2992,"SEVERE"
2993,"MILD"
2994,"MILD"
2995,"MILD"
2996,"MILD"
2997,"SEVERE"
2998,"MILD"
2999,"MILD"
3000,"MILD"
3001,"MILD"
3002,"MILD"
3003,"MILD"
3004,"MILD"
3005,"MILD"
3006,"MILD"
3007,"MILD"
3008,"SEVERE"
3009,"MILD"
3010,"MILD"
3011,"MILD"
3012,"MILD"
3013,"MILD"
3014,"MILD"
3015,"MILD"
3016,"MILD"
3017,"MILD"
3018,"MILD"
3019,"MILD"
3020,"MILD"
3021,"MILD"
3022,"MILD"
3023,"MILD"
3024,"MILD"
3025,"MILD"
3026,"MILD"
3027,"MILD"
3028,"MILD"
3029,"MILD"
3030,"MILD"
3031,"MILD"
3032,"MILD"
3033,"MILD"
3034,"MILD"
3035,"MILD"
3036,"MILD"
3037,"MILD"
3038,"MILD"
3039,"MILD"
3040,"MILD"
3041,"MILD"
3042,"MILD"
3043,"MILD"
3044,"MILD"
3045,"MILD"
3046,"MILD"
3047,"MILD"
3048,"MILD"
3049,"MILD"
3050,"MILD"
3051,"MILD"
3052,"MILD"
3053,"MILD"
3054,"MILD"
3055,"MILD"
3056,"MILD"
3057,"MILD"
3058,"MILD"
3059,"MILD"
3060,"MILD"
3061,"MILD"
3062,"MILD"
3063,"MILD"
3064,"MILD"
3065,"MILD"
3066,"MILD"
3067,"MILD"
3068,"MILD"
3069,"MILD"
3070,"MILD"
3071,"MILD"
3072,"MILD"
3073,"MILD"
3074,"MILD"
3075,"MILD"
3076,"MILD"
3077,"MILD"
3078,"MILD"
3079,"MILD"
3080,"MILD"
3081,"MILD"
3082,"MILD"
3083,"MILD"
3084,"MILD"
3085,"MILD"
3086,"MILD"
3087,"MILD"
3088,"MILD"
3089,"MILD"
3090,"MILD"
3091,"MILD"
3092,"MILD"
3093,"MILD"
3094,"MILD"
3095,"MILD"
3096,"MILD"
3097,"MILD"
3098,"MILD"
3099,"MILD"
3100,"MILD"
3101,"MILD"
3102,"MILD"
3103,"MILD"
3104,"MILD"
3105,"MILD"
3106,"MILD"
3107,"MILD"
3108,"MILD"
3109,"MILD"
3110,"MILD"
3111,"MILD"
3112,"MILD"
3113,"MILD"
3114,"MILD"
3115,"MILD"
3116,"MILD"
3117,"MILD"
3118,"MILD"
3119,"MILD"
3120,"MILD"
3121,"MILD"
3122,"MILD"
3123,"MILD"
3124,"MILD"
3125,"MILD"
3126,"MILD"
3127,"MILD"
3128,"MILD"
3129,"MILD"
3130,"MILD"
3131,"MILD"
3132,"MILD"
3133,"MILD"
3134,"MILD"
3135,"MILD"
3136,"MILD"
3137,"MILD"
3138,"MILD"
3139,"MILD"
3140,"MILD"
3141,"MILD"
3142,"MILD"
3143,"MILD"
3144,"MILD"
3145,"MILD"
3146,"MILD"
3147,"MILD"
3148,"MILD"
3149,"MILD"
3150,"MILD"
3151,"MILD"
3152,"MILD"
3153,"MILD"
3154,"MILD"
3155,"MILD"
3156,"MILD"
3157,"MILD"
3158,"MILD"
3159,"MILD"
3160,"MILD"
3161,"MILD"
3162,"MILD"
3163,"MILD"
3164,"MILD"
3165,"MILD"
3166,"MILD"
3167,"MILD"
3168,"MILD"
3169,"MILD"
3170,"MILD"
3171,"MILD"
3172,"SEVERE"
3173,"MILD"
3174,"MILD"
3175,"MILD"
3176,"MILD"
3177,"MILD"
3178,"MILD"
3179,"MILD"
3180,"MILD"
3181,"MILD"
3182,"MILD"
3183,"MILD"
3184,"MILD"
3185,"MILD"
3186,"MILD"
3187,"MILD"
3188,"MILD"
3189,"MILD"
3190,"MILD"
3191,"MILD"
3192,"MILD"
3193,"MILD"
